"","restaurant.type","rate..out.of.5.","num.of.ratings","avg.cost..two.people.","online_order","table.booking","cuisines.type","area","high_score","good_bad_average"
"2933","Delivery",2.9,-0.283032430087088,-0.304845520177719,"Yes","No","North Indian, Chinese","Bannerghatta Road",0,"1"
"2934","Delivery",3,-0.128369988755076,-0.0887774398868734,"Yes","No","North Indian, Chinese","Brigade Road",0,"1"
"2935","Delivery",3.7,-0.202338982435604,-0.412879560323142,"Yes","No","South Indian, Biryani","HSR",1,"2"
"2936","Delivery",3.9,-0.109877740334944,0.127290640403972,"Yes","No","Italian, North Indian, South Indian, Chinese","Whitefield",1,"3"
"2937","Delivery",3.7,-0.288075770565306,-0.736981680759411,"Yes","No","Beverages, Juices, Healthy Food","Byresandra,Tavarekere,Madiwala",1,"2"
"2938","Delivery",3.6,-0.0476765411035917,-0.304845520177719,"Yes","No","North Indian","Brookefield",1,"2"
"2939","Delivery",3.5,-0.311611359463656,0.451392760840241,"Yes","No","Burger","HSR",0,"2"
"2940","Delivery",3.4,-0.299843565014481,-0.845015720904834,"Yes","No","Street Food","Kalyan Nagar",0,"2"
"2941","Delivery",3.4,-0.291437997550785,0.127290640403972,"Yes","No","Biryani, North Indian","Byresandra,Tavarekere,Madiwala",0,"2"
"2942","Delivery",3.1,-0.229236798319432,-0.0887774398868734,"Yes","No","Continental","MG Road",0,"1"
"2943","Delivery",3.9,-0.131732215740555,-0.845015720904834,"Yes","No","Healthy Food, Sandwich, Salad","Indiranagar",1,"3"
"2944","Delivery",3,-0.30320579199996,-0.0887774398868734,"No","No","North Indian, Biryani","Brookefield",0,"1"
"2945","Delivery",3.6,-0.130051102247816,-0.736981680759411,"Yes","No","Andhra, North Indian","Marathahalli",1,"2"
"2946","Delivery",3.5,-0.311611359463656,0.559426800985664,"Yes","No","North Indian","Bannerghatta Road",0,"2"
"2948","Delivery",3.3,-0.313292472956395,0.343358720694818,"Yes","No","North Indian, Chinese","HSR",0,"1"
"2949","Delivery",3.8,-0.257815727695999,-0.304845520177719,"Yes","No","Australian, Continental","Bellandur",1,"3"
"2950","Delivery",3.6,-0.257815727695999,-0.304845520177719,"Yes","No","Chinese, North Indian","Marathahalli",1,"2"
"2951","Delivery",2.8,-0.247729046739564,-0.0887774398868734,"No","No","North Indian, Chinese","Indiranagar",0,"1"
"2952","Delivery",2.9,-0.247729046739564,-0.304845520177719,"Yes","No","South Indian","Indiranagar",0,"1"
"2953","Delivery",3.1,-0.311611359463656,-0.304845520177719,"No","No","North Indian, Kashmiri","Whitefield",0,"1"
"2954","Delivery",2.9,-0.161992258609861,-0.0887774398868734,"Yes","No","Fast Food, North Indian, Chinese","Indiranagar",0,"1"
"2955","Delivery",3.4,-0.306568018985438,-0.628947640613988,"No","No","Desserts","Malleshwaram",0,"2"
"2956","Delivery",3.7,-0.224193457841214,-0.520913600468565,"Yes","No","Healthy Food, Sandwich","Indiranagar",1,"2"
"2958","Delivery",2.8,-0.252772387217782,-0.736981680759411,"No","No","North Indian, Biryani, Lucknowi","Indiranagar",0,"1"
"2959","Delivery",3.1,-0.30152467850722,0.559426800985664,"No","No","North Indian, Chinese, Continental, Italian, South Indian","Marathahalli",0,"1"
"2960","Delivery",2.8,-0.264540181666957,0.343358720694818,"Yes","No","Biryani, North Indian, Chinese","New BEL Road",0,"1"
"2961","Delivery",3.8,-0.259496841188739,-0.304845520177719,"Yes","No","North Indian","Sarjapur Road",1,"3"
"2962","Delivery",3,-0.269583522145174,-0.304845520177719,"Yes","No","Fast Food, Biryani, Seafood, South Indian","New BEL Road",0,"1"
"2963","Delivery",2.8,-0.25613461420326,-0.0887774398868734,"No","No","North Indian, Chinese","Brigade Road",0,"1"
"2964","Delivery",3.5,-0.308249132478177,-0.304845520177719,"Yes","No","South Indian","Old Airport Road",0,"2"
"2965","Delivery",3.5,-0.291437997550785,-0.0887774398868734,"No","No","North Indian, Biryani, Fast Food","Marathahalli",0,"2"
"2966","Delivery",3.5,-0.121645534784119,-0.736981680759411,"Yes","No","North Indian, South Indian","Marathahalli",0,"2"
"2967","Delivery",2.8,-0.252772387217782,-0.520913600468565,"Yes","No","North Indian, Continental","Bannerghatta Road",0,"1"
"2968","Delivery",2.5,-0.14350001018973,0.235324680549395,"No","No","Biryani","New BEL Road",0,"1"
"2969","Delivery",4.4,-0.155267804638904,-0.304845520177719,"Yes","No","North Indian, Biryani, Awadhi, Mughlai","Byresandra,Tavarekere,Madiwala",1,"3"
"2970","Delivery",3.6,-0.296481338029003,-0.520913600468565,"No","No","North Indian","Brookefield",1,"2"
"2971","Delivery",3.5,-0.30320579199996,0.451392760840241,"No","No","Desserts","Brookefield",0,"2"
"2972","Delivery",3.2,-0.313292472956395,-0.0887774398868734,"No","No","North Indian, Chinese, South Indian, Fast Food","Koramangala 4th Block",0,"1"
"2973","Delivery",3.7,-0.266221295159696,-0.304845520177719,"Yes","No","North Indian, Chinese","Indiranagar",1,"2"
"2974","Delivery",3.7,-0.284713543579828,-0.520913600468565,"Yes","No","Mughlai, Chinese, North Indian","Byresandra,Tavarekere,Madiwala",1,"2"
"2975","Delivery",3.7,-0.247729046739564,-0.845015720904834,"Yes","No","Street Food, Beverages","Indiranagar",1,"2"
"2976","Delivery",3.3,-0.30320579199996,-0.520913600468565,"Yes","No","Andhra, Biryani, North Indian, South Indian","Bellandur",0,"1"
"2977","Delivery",3.4,-0.306568018985438,-0.304845520177719,"No","No","North Indian, South Indian","Byresandra,Tavarekere,Madiwala",0,"2"
"2978","Delivery",3,-0.277989089608871,-0.304845520177719,"No","No","North Indian","Kalyan Nagar",0,"1"
"2979","Delivery",3.5,-0.298162451521742,-0.520913600468565,"Yes","No","Burger, Desserts","Frazer Town",0,"2"
"2980","Delivery",3.5,0.0111624311422825,-0.304845520177719,"Yes","No","Biryani, North Indian","Whitefield",0,"2"
"2981","Delivery",2.8,-0.252772387217782,-0.0887774398868734,"No","No","North Indian","Marathahalli",0,"1"
"2982","Delivery",3.6,-0.293119111043524,-0.0887774398868734,"No","No","Italian","Koramangala 4th Block",1,"2"
"2983","Delivery",3.5,-0.30320579199996,-0.304845520177719,"Yes","No","Continental, North Indian, Mexican","Brookefield",0,"2"
"2984","Delivery",4.3,0.0968992192719849,-0.0887774398868734,"Yes","No","North Indian, Mughlai, Fast Food","Jayanagar",1,"3"
"2985","Delivery",3.4,-0.308249132478177,-0.304845520177719,"No","No","North Indian","Bellandur",0,"2"
"2986","Delivery",2.8,-0.252772387217782,-0.520913600468565,"No","No","Chinese","Byresandra,Tavarekere,Madiwala",0,"1"
"2987","Delivery",3.1,-0.254453500710521,-0.196811480032296,"Yes","No","Continental, Chinese, Fast Food","Brookefield",0,"1"
"2988","Delivery",3.1,-0.289756884058045,-0.520913600468565,"Yes","No","North Indian","Brookefield",0,"1"
"2989","Delivery",3.8,-0.214106776884779,-0.845015720904834,"No","No","Fast Food, North Indian","Bellandur",1,"3"
"2990","Delivery",3.9,-0.0459954276108524,-0.520913600468565,"Yes","No","Andhra, Biryani, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"2991","Delivery",3,0.0750447438663745,-0.0887774398868734,"Yes","No","Pizza","Indiranagar",0,"1"
"2992","Delivery",3.6,-0.296481338029003,-0.520913600468565,"No","No","Healthy Food, North Indian","Bannerghatta Road",1,"2"
"2993","Delivery",2.5,-0.222512344348475,-0.0887774398868734,"No","No","Biryani, North Indian, Italian, Chinese, Sandwich, Desserts","Byresandra,Tavarekere,Madiwala",0,"1"
"2994","Delivery",3.8,-0.198976755450125,-0.628947640613988,"Yes","No","Continental, Chinese","Koramangala 4th Block",1,"3"
"2995","Delivery",3.2,-0.249410160232303,-0.412879560323142,"Yes","No","Chinese, North Indian, Fast Food","Byresandra,Tavarekere,Madiwala",0,"1"
"2996","Delivery",2.8,-0.284713543579828,0.343358720694818,"No","No","Biryani, North Indian","Indiranagar",0,"1"
"2997","Delivery",3.1,-0.230917911812171,-0.196811480032296,"No","No","Fast Food, North Indian","Byresandra,Tavarekere,Madiwala",0,"1"
"2998","Delivery",2.8,-0.252772387217782,-0.304845520177719,"No","No","North Indian, South Indian","Byresandra,Tavarekere,Madiwala",0,"1"
"2999","Delivery",3.6,-0.288075770565306,-0.520913600468565,"Yes","No","Healthy Food, Sandwich","Byresandra,Tavarekere,Madiwala",1,"2"
"3000","Delivery",3.8,-0.272945749130653,0.235324680549395,"Yes","No","Healthy Food, Beverages","Brigade Road",1,"3"
"3002","Delivery",3.2,-0.313292472956395,-0.412879560323142,"No","No","North Indian, Chinese, Fast Food","HSR",0,"1"
"3003","Delivery",3.5,-0.251091273725042,0.127290640403972,"Yes","No","American, Sandwich","Frazer Town",0,"2"
"3004","Delivery",3.1,-0.309930245970917,-0.412879560323142,"No","No","North Indian","Bannerghatta Road",0,"1"
"3005","Delivery",2.8,-0.252772387217782,-0.0887774398868734,"Yes","No","Biryani, Mughlai","HSR",0,"1"
"3006","Delivery",3.5,-0.241004592768607,-0.304845520177719,"No","No","North Indian, Chinese, Bengali","Electronic City",0,"2"
"3007","Delivery",3.5,-0.296481338029003,-0.0887774398868734,"No","No","Italian","Byresandra,Tavarekere,Madiwala",0,"2"
"3008","Delivery",3.3,-0.311611359463656,0.127290640403972,"No","No","Bengali","Bannerghatta Road",0,"1"
"3009","Delivery",4,-0.160311145117122,-0.520913600468565,"No","No","Bakery, Desserts","Kalyan Nagar",1,"3"
"3010","Delivery",3.7,-0.109877740334944,-0.0887774398868734,"No","No","Chinese, Biryani, Pizza, Italian, North Indian","Koramangala 6th Block",1,"2"
"3011","Delivery",3.6,-0.294800224536263,-0.520913600468565,"No","No","Street Food","Koramangala 4th Block",1,"2"
"3012","Delivery",2.8,-0.252772387217782,-0.304845520177719,"Yes","No","Biryani","Brigade Road",0,"1"
"3014","Delivery",3.8,-0.264540181666957,-0.412879560323142,"No","No","Bakery, Desserts","Lavelle Road",1,"3"
"3015","Delivery",2.8,-0.252772387217782,-0.736981680759411,"No","No","Arabian, BBQ, Biryani, Chinese, Continental, Ice Cream, North Indian, South Indian","Koramangala 4th Block",0,"1"
"3016","Delivery",2.8,-0.252772387217782,-0.520913600468565,"No","No","North Indian","Bellandur",0,"1"
"3017","Delivery",3.2,-0.311611359463656,-0.0887774398868734,"Yes","No","Biryani","Byresandra,Tavarekere,Madiwala",0,"1"
"3018","Delivery",3.3,-0.311611359463656,-0.304845520177719,"Yes","No","Fast Food, Burger, Pizza, Sandwich","Kalyan Nagar",0,"1"
"3019","Delivery",3.5,-0.293119111043524,-0.304845520177719,"Yes","No","North Indian, Chinese, Biryani","HSR",0,"2"
"3020","Delivery",3.3,-0.311611359463656,-0.304845520177719,"No","No","Chinese, Fast Food, North Indian","Indiranagar",0,"1"
"3021","Delivery",3.2,-0.309930245970917,-0.520913600468565,"No","No","North Indian, South Indian, Chinese","New BEL Road",0,"1"
"3022","Delivery",3.5,-0.299843565014481,-0.736981680759411,"No","No","North Indian, South Indian","Byresandra,Tavarekere,Madiwala",0,"2"
"3023","Delivery",3.1,-0.2107445498993,-0.0887774398868734,"No","No","North Indian, Chinese, Mughlai","Whitefield",0,"1"
"3024","Delivery",2.8,-0.252772387217782,-0.520913600468565,"Yes","No","Andhra, North Indian","Bannerghatta Road",0,"1"
"3025","Delivery",3.5,-0.304886905492699,-0.304845520177719,"No","No","Biryani, North Indian, Kebab","Koramangala 4th Block",0,"2"
"3026","Delivery",2.8,-0.252772387217782,-0.0887774398868734,"Yes","No","North Indian, South Indian, Chinese, Continental","Bannerghatta Road",0,"1"
"3027","Delivery",3,-0.286394657072567,0.127290640403972,"Yes","No","Biryani, Chinese, North Indian","Koramangala 4th Block",0,"1"
"3028","Delivery",3.5,-0.313292472956395,-0.196811480032296,"Yes","No","Kerala","Kalyan Nagar",0,"2"
"3029","Delivery",3.6,-0.274626862623392,-0.412879560323142,"Yes","No","North Indian, Chinese, Continental","Byresandra,Tavarekere,Madiwala",1,"2"
"3030","Delivery",3.3,-0.304886905492699,-0.520913600468565,"Yes","No","Burger, Sandwich, Finger Food","Bannerghatta Road",0,"1"
"3031","Delivery",2.8,-0.252772387217782,-0.0887774398868734,"No","No","North Indian","Whitefield",0,"1"
"3032","Delivery",3.5,-0.309930245970917,-0.0887774398868734,"Yes","No","North Indian, Chinese, Biryani","Brookefield",0,"2"
"3033","Delivery",3.5,-0.294800224536263,-0.304845520177719,"No","No","North Indian, South Indian","Byresandra,Tavarekere,Madiwala",0,"2"
"3034","Delivery",3,-0.286394657072567,-0.0887774398868734,"Yes","No","North Indian","Sarjapur Road",0,"1"
"3035","Delivery",3.5,-0.298162451521742,0.0192566002585495,"No","No","Chinese, North Indian, Biryani","Bannerghatta Road",0,"2"
"3036","Delivery",3.8,-0.167035599088079,-0.196811480032296,"Yes","No","North Indian, South Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"3037","Delivery",3.8,-0.14181889669699,-0.412879560323142,"Yes","No","Biryani, South Indian, Andhra","Bannerghatta Road",1,"3"
"3038","Delivery",3.6,-0.298162451521742,-0.0887774398868734,"No","No","North Indian, Chinese, Biryani","Whitefield",1,"2"
"3039","Delivery",3.3,-0.304886905492699,-0.414703511650273,"No","No","North Indian, Bengali, Chinese","Koramangala 4th Block",0,"1"
"3040","Delivery",3.6,-0.294800224536263,-0.0887774398868734,"Yes","No","North Indian, Biryani","Brookefield",1,"2"
"3041","Delivery",3.3,-0.298162451521742,-0.304845520177719,"Yes","No","North Indian, Chinese","Bannerghatta Road",0,"1"
"3042","Delivery",3.3,-0.306568018985438,-0.953049761050257,"No","No","South Indian","Banashankari",0,"1"
"3043","Delivery",3.5,-0.247729046739564,-0.196811480032296,"Yes","No","North Indian, Chinese, Momos","Bellandur",0,"2"
"3044","Delivery",2.8,-0.252772387217782,-0.304845520177719,"Yes","No","North Indian, Fast Food, Biryani, Beverages","Indiranagar",0,"1"
"3045","Delivery",3.1,-0.293119111043524,-0.520913600468565,"Yes","No","Burger","Marathahalli",0,"1"
"3046","Delivery",3.7,-0.283032430087088,-0.304845520177719,"Yes","No","North Indian","Bannerghatta Road",1,"2"
"3047","Delivery",3.5,-0.121645534784119,-0.736981680759411,"Yes","No","North Indian, South Indian","Brookefield",0,"2"
"3048","Delivery",3.1,-0.306568018985438,-0.304845520177719,"Yes","No","North Indian, Chinese, Fast Food","Kalyan Nagar",0,"1"
"3049","Delivery",2.8,-0.252772387217782,-0.304845520177719,"No","No","Salad, Beverages, Juices","Old Airport Road",0,"1"
"3050","Delivery",3.1,-0.274626862623392,-0.304845520177719,"No","No","Continental","HSR",0,"1"
"3051","Delivery",3.3,-0.313292472956395,-0.520913600468565,"Yes","No","North Indian, Biryani, Fast Food","Kammanahalli",0,"1"
"3052","Delivery",3.4,-0.289756884058045,0.559426800985664,"Yes","No","North Indian, Chinese","Brookefield",0,"2"
"3053","Delivery",3.8,-0.293119111043524,-0.304845520177719,"No","No","Desserts","New BEL Road",1,"3"
"3054","Delivery",2.8,-0.252772387217782,-0.304845520177719,"No","No","North Indian, Chinese","Bannerghatta Road",0,"1"
"3055","Delivery",3.2,-0.244366819754085,-0.304845520177719,"Yes","No","North Indian, Chinese, South Indian","Bannerghatta Road",0,"1"
"3056","Delivery",3.3,-0.289756884058045,-0.304845520177719,"Yes","No","Biryani","Bellandur",0,"1"
"3057","Delivery",3.2,-0.313292472956395,-0.0887774398868734,"No","No","Fast Food","Bellandur",0,"1"
"3058","Delivery",3.7,-0.274626862623392,-0.412879560323142,"No","No","Fast Food, North Indian","Byresandra,Tavarekere,Madiwala",1,"2"
"3059","Delivery",4.1,-0.0207787252197635,-0.304845520177719,"Yes","No","Fast Food, Biryani","Kammanahalli",1,"3"
"3060","Delivery",3.8,0.686970055223466,0.343358720694818,"Yes","No","Pizza, Italian, Beverages","Brookefield",1,"3"
"3061","Delivery",3.5,-0.299843565014481,0.127290640403972,"Yes","No","North Indian, Chinese","HSR",0,"2"
"3062","Delivery",3.3,-0.311611359463656,-0.304845520177719,"No","No","Chinese","Electronic City",0,"1"
"3063","Delivery",2.7,-0.257815727695999,-0.0887774398868734,"Yes","No","North Indian, Chinese, Mughlai, Biryani","Kalyan Nagar",0,"1"
"3064","Delivery",3.7,-0.276307976116131,-0.0887774398868734,"Yes","No","North Indian, Fast Food, Chinese","Koramangala 5th Block",1,"2"
"3065","Delivery",3.8,-0.156948918131644,0.451392760840241,"Yes","No","Pizza","Brigade Road",1,"3"
"3067","Delivery",2.8,-0.277989089608871,-0.520913600468565,"Yes","No","North Indian, Biryani, Chinese","Electronic City",0,"1"
"3068","Delivery",3.4,-0.298162451521742,-0.304845520177719,"Yes","No","North Indian","Indiranagar",0,"2"
"3069","Delivery",3.9,-0.0476765411035917,-0.520913600468565,"Yes","No","Kerala","Brookefield",1,"3"
"3071","Delivery",3.2,-0.261177954681478,-0.196811480032296,"No","No","Biryani, Chinese, North Indian","Bannerghatta Road",0,"1"
"3072","Delivery",2.8,-0.252772387217782,0.0192566002585495,"Yes","No","North Indian, Mughlai, Chinese, Kebab, Biryani","Bellandur",0,"1"
"3073","Delivery",3.9,-0.113239967320423,-0.304845520177719,"Yes","No","North Indian, Chinese","Indiranagar",1,"3"
"3074","Delivery",3.8,0.112029240706638,-0.520913600468565,"Yes","No","North Indian, Chinese","Byresandra,Tavarekere,Madiwala",1,"3"
"3075","Delivery",3.4,-0.308249132478177,-0.520913600468565,"No","No","Kebab, Rolls","Koramangala 4th Block",0,"2"
"3076","Delivery",3.3,-0.311611359463656,-0.0887774398868734,"No","No","Continental, Asian, North Indian","Koramangala 4th Block",0,"1"
"3077","Delivery",3.8,0.00948131764954326,-0.0887774398868734,"No","No","Fast Food, Chinese, North Indian, American","HSR",1,"3"
"3078","Delivery",3.3,-0.308249132478177,-0.0887774398868734,"Yes","No","Biryani, North Indian","Byresandra,Tavarekere,Madiwala",0,"1"
"3079","Delivery",3.6,-0.298162451521742,-0.304845520177719,"No","No","Bakery, Healthy Food","Basavanagudi",1,"2"
"3080","Delivery",3.2,-0.293119111043524,-0.412879560323142,"Yes","No","Healthy Food, North Indian","Byresandra,Tavarekere,Madiwala",0,"1"
"3081","Delivery",3.7,-0.291437997550785,-0.520913600468565,"No","No","Bengali, Street Food","Koramangala 4th Block",1,"2"
"3082","Delivery",3.6,-0.207382322913822,-0.520913600468565,"Yes","No","North Indian, Mughlai, Chinese","Indiranagar",1,"2"
"3083","Delivery",3.3,-0.308249132478177,-0.0887774398868734,"Yes","No","South Indian, North Indian, Beverages","Bellandur",0,"1"
"3084","Delivery",3.8,-0.264540181666957,-0.412879560323142,"No","No","Bakery, Desserts","Lavelle Road",1,"3"
"3085","Delivery",3.5,-0.30320579199996,-0.304845520177719,"No","No","North Indian, Chinese","Marathahalli",0,"2"
"3086","Delivery",3.6,-0.304886905492699,0.127290640403972,"No","No","Mughlai","Koramangala 4th Block",1,"2"
"3087","Delivery",3.1,-0.229236798319432,-0.0887774398868734,"Yes","No","Biryani, North Indian, South Indian","HSR",0,"1"
"3088","Delivery",3.7,-0.283032430087088,-0.628947640613988,"Yes","No","North Indian","Bannerghatta Road",1,"2"
"3089","Delivery",3,-0.274626862623392,-0.0887774398868734,"Yes","No","North Indian","HSR",0,"1"
"3090","Delivery",4,-0.0291842926834598,-0.196811480032296,"Yes","No","North Indian","Indiranagar",1,"3"
"3091","Delivery",3.2,-0.30320579199996,-0.520913600468565,"No","No","Biryani","JP Nagar",0,"1"
"3093","Delivery",3.3,-0.308249132478177,-0.736981680759411,"No","No","North Indian, Healthy Food","MG Road",0,"1"
